by5,count,ratio,temp,temp_feel,temp_min,temp_max,pressure,humidity,weekday,by15,hour,minute,minute15
2022-09-25 23:20:00,0,0,25.95,25.95,25.59,26.16,1011,87,1,2022-09-25 23:10:00,23,20,10
2022-09-25 23:25:00,0,0,25.95,25.95,25.59,26.16,1011,87,1,2022-09-25 23:25:00,23,25,25
2022-09-25 23:30:00,0,0,25.95,25.95,25.59,26.16,1011,87,1,2022-09-25 23:25:00,23,30,25
2022-09-25 23:35:00,0,0,25.86,26.36,25.58,26.16,1010,71,1,2022-09-25 23:25:00,23,35,25
2022-09-25 23:40:00,0,0,25.86,26.36,25.58,26.16,1010,71,1,2022-09-25 23:40:00,23,40,40
2022-09-25 23:45:00,0,0,25.86,26.36,25.58,26.16,1010,71,1,2022-09-25 23:40:00,23,45,40
2022-09-25 23:50:00,0,0,25.95,25.95,25.59,26.16,1011,89,1,2022-09-25 23:40:00,23,50,40
2022-09-25 23:55:00,0,0,25.95,25.95,25.59,26.16,1011,89,1,2022-09-25 23:55:00,23,55,55
2022-09-26 00:00:00,0,0,25.86,26.38,25.58,26.16,1011,72,2,2022-09-25 23:55:00,0,0,55
2022-09-26 00:05:00,0,0,25.86,26.38,25.58,26.16,1011,72,2,2022-09-25 23:55:00,0,5,55
2022-09-26 00:10:00,0,0,25.86,26.38,25.58,26.16,1011,72,2,2022-09-26 00:10:00,0,10,10
2022-09-26 00:15:00,0,0,25.86,26.38,25.58,26.16,1009,72,2,2022-09-26 00:10:00,0,15,10
2022-09-26 00:20:00,0,0,25.86,26.38,25.58,26.16,1009,72,2,2022-09-26 00:10:00,0,20,10
2022-09-26 00:25:00,0,0,25.86,26.38,25.58,26.16,1009,72,2,2022-09-26 00:25:00,0,25,25
2022-09-26 00:30:00,0,0,25.86,26.38,25.58,26.16,1009,72,2,2022-09-26 00:25:00,0,30,25
2022-09-26 00:35:00,0,0,25.86,26.38,25.58,26.16,1009,72,2,2022-09-26 00:25:00,0,35,25
2022-09-26 00:40:00,0,0,25.86,26.38,25.58,26.16,1009,72,2,2022-09-26 00:40:00,0,40,40
2022-09-26 00:45:00,0,0,25.88,26.4,25.58,26.16,1011,72,2,2022-09-26 00:40:00,0,45,40
2022-09-26 00:50:00,0,0,25.88,26.4,25.58,26.16,1011,72,2,2022-09-26 00:40:00,0,50,40
2022-09-26 00:55:00,0,0,25.88,26.4,25.58,26.16,1011,72,2,2022-09-26 00:55:00,0,55,55
2022-09-26 01:00:00,0,0,25.88,26.4,25.58,26.16,1009,72,2,2022-09-26 00:55:00,1,0,55
2022-09-26 01:05:00,0,0,25.88,26.4,25.58,26.16,1009,72,2,2022-09-26 00:55:00,1,5,55
2022-09-26 01:10:00,0,0,25.88,26.4,25.58,26.16,1009,72,2,2022-09-26 01:10:00,1,10,10
2022-09-26 01:15:00,0,0,25.86,26.22,25.58,26.16,1009,66,2,2022-09-26 01:10:00,1,15,10
2022-09-26 01:20:00,0,0,25.86,26.22,25.58,26.16,1009,66,2,2022-09-26 01:10:00,1,20,10
2022-09-26 01:25:00,0,0,25.86,26.22,25.58,26.16,1009,66,2,2022-09-26 01:25:00,1,25,25
2022-09-26 01:30:00,0,0,25.88,26.4,25.58,26.16,1009,72,2,2022-09-26 01:25:00,1,30,25
2022-09-26 01:35:00,0,0,25.88,26.4,25.58,26.16,1009,72,2,2022-09-26 01:25:00,1,35,25
2022-09-26 01:40:00,0,0,25.88,26.4,25.58,26.16,1009,72,2,2022-09-26 01:40:00,1,40,40
2022-09-26 01:45:00,0,0,25.97,25.97,25.58,26.42,1009,72,2,2022-09-26 01:40:00,1,45,40
2022-09-26 01:50:00,0,0,25.97,25.97,25.58,26.42,1009,72,2,2022-09-26 01:40:00,1,50,40
2022-09-26 01:55:00,0,0,25.97,25.97,25.58,26.42,1009,72,2,2022-09-26 01:55:00,1,55,55
2022-09-26 02:00:00,0,0,25.88,26.4,25.58,26.16,1009,72,2,2022-09-26 01:55:00,2,0,55
2022-09-26 02:05:00,0,0,25.88,26.4,25.58,26.16,1009,72,2,2022-09-26 01:55:00,2,5,55
2022-09-26 02:10:00,0,0,25.88,26.4,25.58,26.16,1009,72,2,2022-09-26 02:10:00,2,10,10
2022-09-26 02:15:00,0,0,25.86,26.22,25.58,26.16,1010,66,2,2022-09-26 02:10:00,2,15,10
2022-09-26 02:20:00,0,0,25.86,26.22,25.58,26.16,1010,66,2,2022-09-26 02:10:00,2,20,10
2022-09-26 02:25:00,0,0,25.86,26.22,25.58,26.16,1010,66,2,2022-09-26 02:25:00,2,25,25
2022-09-26 02:30:00,0,0,25.99,25.99,25.87,26.16,1010,89,2,2022-09-26 02:25:00,2,30,25
2022-09-26 02:35:00,0,0,25.99,25.99,25.87,26.16,1010,89,2,2022-09-26 02:25:00,2,35,25
2022-09-26 02:40:00,0,0,25.99,25.99,25.87,26.16,1010,89,2,2022-09-26 02:40:00,2,40,40
2022-09-26 02:45:00,0,0,25.88,26.4,25.58,26.16,1008,72,2,2022-09-26 02:40:00,2,45,40
2022-09-26 02:50:00,0,0,25.88,26.4,25.58,26.16,1008,72,2,2022-09-26 02:40:00,2,50,40
2022-09-26 02:55:00,0,0,25.88,26.4,25.58,26.16,1008,72,2,2022-09-26 02:55:00,2,55,55
2022-09-26 03:00:00,0,0,25.74,26.25,25.02,26.16,1008,72,2,2022-09-26 02:55:00,3,0,55
2022-09-26 03:05:00,0,0,25.74,26.25,25.02,26.16,1008,72,2,2022-09-26 02:55:00,3,5,55
2022-09-26 03:10:00,0,0,25.74,26.25,25.02,26.16,1008,72,2,2022-09-26 03:10:00,3,10,10
2022-09-26 03:15:00,0,0,25.96,25.96,25.59,26.16,1010,88,2,2022-09-26 03:10:00,3,15,10
2022-09-26 03:20:00,0,0,25.96,25.96,25.59,26.16,1010,88,2,2022-09-26 03:10:00,3,20,10
2022-09-26 03:25:00,0,0,25.96,25.96,25.59,26.16,1010,88,2,2022-09-26 03:25:00,3,25,25
2022-09-26 03:30:00,0,0,25.87,26.42,25.58,26.71,1009,73,2,2022-09-26 03:25:00,3,30,25
2022-09-26 03:35:00,0,0,25.87,26.42,25.58,26.71,1009,73,2,2022-09-26 03:25:00,3,35,25
2022-09-26 03:40:00,0,0,25.87,26.42,25.58,26.71,1009,73,2,2022-09-26 03:40:00,3,40,40
2022-09-26 03:45:00,0,0,25.86,26.41,25.58,26.16,1008,73,2,2022-09-26 03:40:00,3,45,40
2022-09-26 03:50:00,0,0,25.86,26.41,25.58,26.16,1008,73,2,2022-09-26 03:40:00,3,50,40
2022-09-26 03:55:00,0,0,25.86,26.41,25.58,26.16,1008,73,2,2022-09-26 03:55:00,3,55,55
2022-09-26 04:00:00,0,0,25.71,26.09,25.31,26.16,1008,67,2,2022-09-26 03:55:00,4,0,55
2022-09-26 04:05:00,0,0,25.71,26.09,25.31,26.16,1008,67,2,2022-09-26 03:55:00,4,5,55
2022-09-26 04:10:00,0,0,25.71,26.09,25.31,26.16,1008,67,2,2022-09-26 04:10:00,4,10,10
2022-09-26 04:15:00,0,0,25.71,26.09,25.31,26.16,1008,67,2,2022-09-26 04:10:00,4,15,10
2022-09-26 04:20:00,0,0,25.71,26.09,25.31,26.16,1008,67,2,2022-09-26 04:10:00,4,20,10
2022-09-26 04:25:00,0,0,25.71,26.09,25.31,26.16,1008,67,2,2022-09-26 04:25:00,4,25,25
2022-09-26 04:30:00,0,0,25.76,26.3,25.31,26.16,1008,73,2,2022-09-26 04:25:00,4,30,25
2022-09-26 04:35:00,0,0,25.76,26.3,25.31,26.16,1008,73,2,2022-09-26 04:25:00,4,35,25
2022-09-26 04:40:00,0,0,25.76,26.3,25.31,26.16,1008,73,2,2022-09-26 04:40:00,4,40,40
2022-09-26 04:45:00,0,0,25.75,26.29,25.31,26.07,1008,73,2,2022-09-26 04:40:00,4,45,40
2022-09-26 04:50:00,0,0,25.75,26.29,25.31,26.07,1008,73,2,2022-09-26 04:40:00,4,50,40
2022-09-26 04:55:00,0,0,25.75,26.29,25.31,26.07,1008,73,2,2022-09-26 04:55:00,4,55,55
2022-09-26 05:00:00,0,0,25.75,26.31,25.31,26.07,1009,74,2,2022-09-26 04:55:00,5,0,55
2022-09-26 05:05:00,0,0,25.75,26.31,25.31,26.07,1009,74,2,2022-09-26 04:55:00,5,5,55
2022-09-26 05:10:00,0,0,25.75,26.31,25.31,26.07,1009,74,2,2022-09-26 05:10:00,5,10,10
2022-09-26 05:15:00,0,0,25.52,25.9,25.31,26.16,1010,68,2,2022-09-26 05:10:00,5,15,10
2022-09-26 05:20:00,0,0,25.52,25.9,25.31,26.16,1010,68,2,2022-09-26 05:10:00,5,20,10
2022-09-26 05:25:00,0,0,25.52,25.9,25.31,26.16,1010,68,2,2022-09-26 05:25:00,5,25,25
2022-09-26 05:30:00,0,0,25.47,26,25.02,26.16,1010,74,2,2022-09-26 05:25:00,5,30,25
2022-09-26 05:35:00,0,0,25.47,26,25.02,26.16,1010,74,2,2022-09-26 05:25:00,5,35,25
2022-09-26 05:40:00,0,0,25.47,26,25.02,26.16,1010,74,2,2022-09-26 05:40:00,5,40,40
2022-09-26 05:45:00,0,0,25.62,26.17,25.31,26.16,1009,74,2,2022-09-26 05:40:00,5,45,40
2022-09-26 05:50:00,0,0,25.62,26.17,25.31,26.16,1009,74,2,2022-09-26 05:40:00,5,50,40
2022-09-26 05:55:00,0,0,25.62,26.17,25.07,26.16,1009,74,2,2022-09-26 05:55:00,5,55,55
2022-09-26 06:00:00,0,0.006211180124223602,25.62,26.17,25.07,26.16,1009,74,2,2022-09-26 05:55:00,6,0,55
2022-09-26 06:05:00,0,0.006211180124223602,25.62,26.17,25.07,26.16,1009,74,2,2022-09-26 05:55:00,6,5,55
2022-09-26 06:10:00,0,0.006211180124223602,25.35,25.72,24.75,25.6,1010,68,2,2022-09-26 06:10:00,6,10,10
2022-09-26 06:15:00,0,0.006211180124223602,25.35,25.72,24.75,25.6,1010,68,2,2022-09-26 06:10:00,6,15,10
2022-09-26 06:20:00,0,0.012422360248447204,25.35,25.72,24.75,25.6,1010,68,2,2022-09-26 06:10:00,6,20,10
2022-09-26 06:25:00,0,0.006211180124223602,25.46,26.46,24.75,26.07,1010,92,2,2022-09-26 06:25:00,6,25,25
2022-09-26 06:30:00,0,0.006211180124223602,25.46,26.46,24.75,26.07,1010,92,2,2022-09-26 06:25:00,6,30,25
2022-09-26 06:35:00,0,0.006211180124223602,25.46,26.46,24.75,26.07,1010,92,2,2022-09-26 06:25:00,6,35,25
2022-09-26 06:40:00,0,0,25.64,26.19,24.75,26.07,1011,74,2,2022-09-26 06:40:00,6,40,40
2022-09-26 06:45:00,0,0,25.64,26.19,24.75,26.07,1011,74,2,2022-09-26 06:40:00,6,45,40
2022-09-26 06:50:00,0,0,25.49,26.03,24.75,26.07,1009,74,2,2022-09-26 06:40:00,6,50,40
2022-09-26 06:55:00,0,0,25.49,26.03,24.75,26.07,1009,74,2,2022-09-26 06:55:00,6,55,55
2022-09-26 07:00:00,0,0,25.49,26.03,24.75,26.07,1009,74,2,2022-09-26 06:55:00,7,0,55
2022-09-26 07:05:00,0,0,25.61,26.16,25.02,26.07,1010,74,2,2022-09-26 06:55:00,7,5,55
2022-09-26 07:10:00,0,0,25.61,26.16,25.02,26.07,1010,74,2,2022-09-26 07:10:00,7,10,10
2022-09-26 07:15:00,0,0,25.61,26.16,25.02,26.07,1010,74,2,2022-09-26 07:10:00,7,15,10
2022-09-26 07:20:00,0,0.006211180124223602,25.62,26.17,25.02,26.16,1009,74,2,2022-09-26 07:10:00,7,20,10
2022-09-26 07:25:00,0,0.006211180124223602,25.62,26.17,25.02,26.16,1009,74,2,2022-09-26 07:25:00,7,25,25
2022-09-26 07:30:00,0,0.006211180124223602,25.62,26.17,25.02,26.16,1009,74,2,2022-09-26 07:25:00,7,30,25
2022-09-26 07:35:00,0,0.012422360248447204,26.04,26.04,25.31,27.23,1009,74,2,2022-09-26 07:25:00,7,35,25
2022-09-26 07:40:00,0,0.012422360248447204,26.04,26.04,25.31,27.23,1009,74,2,2022-09-26 07:40:00,7,40,40
2022-09-26 07:45:00,0,0.012422360248447204,26.04,26.04,25.31,27.23,1009,74,2,2022-09-26 07:40:00,7,45,40
2022-09-26 07:50:00,0,0,25.63,26.18,25.02,27.79,1009,74,2,2022-09-26 07:40:00,7,50,40
2022-09-26 07:55:00,0,0,25.63,26.18,25.02,27.79,1009,74,2,2022-09-26 07:55:00,7,55,55
2022-09-26 08:00:00,0,0,25.63,26.18,25.02,27.79,1009,74,2,2022-09-26 07:55:00,8,0,55
2022-09-26 08:05:00,0,0.006211180124223602,26.1,26.1,25.31,27.79,1009,74,2,2022-09-26 07:55:00,8,5,55
2022-09-26 08:10:00,0,0.006211180124223602,26.1,26.1,25.31,27.79,1009,74,2,2022-09-26 08:10:00,8,10,10
2022-09-26 08:15:00,0,0.006211180124223602,26.1,26.1,25.31,27.79,1009,74,2,2022-09-26 08:10:00,8,15,10
2022-09-26 08:20:00,0,0.006211180124223602,26.26,26.26,25.31,28.07,1010,74,2,2022-09-26 08:10:00,8,20,10
2022-09-26 08:25:00,0,0.006211180124223602,26.26,26.26,25.31,28.07,1010,74,2,2022-09-26 08:25:00,8,25,25
2022-09-26 08:30:00,0,0.031055900621118005,26.26,26.26,25.31,28.07,1010,74,2,2022-09-26 08:25:00,8,30,25
2022-09-26 08:35:00,39,0.2422360248447205,27.26,29.6,25.59,30.01,1010,73,2,2022-09-26 08:25:00,8,35,25
2022-09-26 08:40:00,41,0.2546583850931677,27.26,29.6,25.59,30.01,1010,73,2,2022-09-26 08:40:00,8,40,40
2022-09-26 08:45:00,43,0.2670807453416149,27.26,29.6,25.59,30.01,1010,73,2,2022-09-26 08:40:00,8,45,40
2022-09-26 08:50:00,43,0.2670807453416149,27.47,28.79,25.59,30.01,1010,61,2,2022-09-26 08:40:00,8,50,40
2022-09-26 08:55:00,42,0.2608695652173913,27.47,28.79,25.59,30.01,1010,61,2,2022-09-26 08:55:00,8,55,55
2022-09-26 09:00:00,42,0.2608695652173913,26.99,28.92,25.59,28.93,1010,71,2,2022-09-26 08:55:00,9,0,55
2022-09-26 09:05:00,44,0.2732919254658385,26.99,28.92,25.59,28.93,1010,71,2,2022-09-26 08:55:00,9,5,55
2022-09-26 09:10:00,45,0.2795031055900621,26.99,28.92,25.59,28.93,1010,71,2,2022-09-26 09:10:00,9,10,10
2022-09-26 09:15:00,44,0.2732919254658385,27.36,28.72,25.59,30.57,1009,62,2,2022-09-26 09:10:00,9,15,10
2022-09-26 09:20:00,44,0.2732919254658385,27.36,28.72,25.59,30.57,1009,62,2,2022-09-26 09:10:00,9,20,10
2022-09-26 09:25:00,45,0.2795031055900621,27.36,28.72,25.59,30.57,1009,62,2,2022-09-26 09:25:00,9,25,25
2022-09-26 09:30:00,46,0.2857142857142857,27.36,28.72,25.59,30.57,1009,62,2,2022-09-26 09:25:00,9,30,25
2022-09-26 09:35:00,14,0.08695652173913042,27.36,28.72,25.59,30.57,1009,62,2,2022-09-26 09:25:00,9,35,25
2022-09-26 09:40:00,0,0.037267080745341616,27.36,28.72,25.59,30.57,1009,62,2,2022-09-26 09:40:00,9,40,40
2022-09-26 09:45:00,0,0.043478260869565216,28.21,30.39,26.14,31.12,1008,65,2,2022-09-26 09:40:00,9,45,40
2022-09-26 09:50:00,0,0.024844720496894408,28.21,30.39,26.14,31.12,1008,65,2,2022-09-26 09:40:00,9,50,40
2022-09-26 09:55:00,0,0.031055900621118005,28.21,30.39,26.14,31.12,1008,65,2,2022-09-26 09:55:00,9,55,55
2022-09-26 10:05:00,0,0.037267080745341616,28.5,31.51,26.7,31.68,1010,69,2,2022-09-26 09:55:00,10,5,55
2022-09-26 10:10:00,0,0.043478260869565216,28.5,31.51,26.7,31.68,1010,69,2,2022-09-26 10:10:00,10,10,10
2022-09-26 10:15:00,0,0.037267080745341616,28.76,31.71,26.7,31.68,1010,67,2,2022-09-26 10:10:00,10,15,10
2022-09-26 10:20:00,0,0.031055900621118005,28.76,31.71,26.7,31.68,1010,67,2,2022-09-26 10:10:00,10,20,10
2022-09-26 10:25:00,0,0.037267080745341616,28.86,33.94,27.25,30.07,1011,78,2,2022-09-26 10:25:00,10,25,25
2022-09-26 10:30:00,0,0.043478260869565216,28.86,33.94,27.25,30.07,1011,78,2,2022-09-26 10:25:00,10,30,25
2022-09-26 10:35:00,0,0.037267080745341616,28.86,33.94,27.25,30.07,1011,78,2,2022-09-26 10:25:00,10,35,25
2022-09-26 10:40:00,0,0.024844720496894408,29.19,34.82,27.25,30.07,1010,78,2,2022-09-26 10:40:00,10,40,40
2022-09-26 10:45:00,0,0.018633540372670808,29.19,34.82,27.25,30.07,1010,78,2,2022-09-26 10:40:00,10,45,40
2022-09-26 10:50:00,0,0.031055900621118005,29.19,34.82,27.25,30.07,1010,78,2,2022-09-26 10:40:00,10,50,40
2022-09-26 10:55:00,0,0.031055900621118005,29.79,35.48,28.36,31.07,1010,74,2,2022-09-26 10:55:00,10,55,55
2022-09-26 11:00:00,0,0.024844720496894408,29.79,35.48,28.36,31.07,1010,74,2,2022-09-26 10:55:00,11,0,55
2022-09-26 11:05:00,0,0.018633540372670808,30.05,35.91,28.92,31.07,1010,73,2,2022-09-26 10:55:00,11,5,55
2022-09-26 11:10:00,0,0.018633540372670808,30.05,35.91,28.92,31.07,1010,73,2,2022-09-26 11:10:00,11,10,10
2022-09-26 11:15:00,0,0.018633540372670808,30.05,35.91,28.92,31.07,1010,73,2,2022-09-26 11:10:00,11,15,10
2022-09-26 11:20:00,0,0.018633540372670808,30.52,36.34,29.45,31.07,1010,70,2,2022-09-26 11:10:00,11,20,10
2022-09-26 11:25:00,0,0.018633540372670808,30.52,36.34,29.45,31.07,1010,70,2,2022-09-26 11:25:00,11,25,25
2022-09-26 11:30:00,0,0.018633540372670808,30.52,36.34,29.45,31.07,1010,70,2,2022-09-26 11:25:00,11,30,25
2022-09-26 11:35:00,0,0.018633540372670808,30.78,36.73,30.01,31.16,1010,69,2,2022-09-26 11:25:00,11,35,25
2022-09-26 11:40:00,0,0.018633540372670808,30.78,36.73,30.01,31.16,1010,69,2,2022-09-26 11:40:00,11,40,40
2022-09-26 11:45:00,0,0.018633540372670808,30.78,36.73,30.01,31.16,1010,69,2,2022-09-26 11:40:00,11,45,40
2022-09-26 11:50:00,0,0.018633540372670808,30.97,37.52,30.03,31.62,1010,70,2,2022-09-26 11:40:00,11,50,40
2022-09-26 11:55:00,0,0.012422360248447204,30.97,37.52,30.03,31.62,1010,70,2,2022-09-26 11:55:00,11,55,55
2022-09-26 12:00:00,0,0.012422360248447204,31.12,37.32,30.03,31.71,1009,68,2,2022-09-26 11:55:00,12,0,55
2022-09-26 12:05:00,0,0.006211180124223602,31.12,37.32,30.03,31.71,1009,68,2,2022-09-26 11:55:00,12,5,55
2022-09-26 12:10:00,0,0.012422360248447204,31.12,37.32,30.03,31.71,1009,68,2,2022-09-26 12:10:00,12,10,10
2022-09-26 12:15:00,0,0.006211180124223602,31.81,35.25,30.59,33.9,1009,55,2,2022-09-26 12:10:00,12,15,10
2022-09-26 12:20:00,0,0.006211180124223602,31.81,35.25,30.59,33.9,1009,55,2,2022-09-26 12:10:00,12,20,10
2022-09-26 12:25:00,0,0.006211180124223602,31.81,35.25,30.59,33.9,1009,55,2,2022-09-26 12:25:00,12,25,25
2022-09-26 12:30:00,0,0.018633540372670808,32.06,35.49,30.59,33.9,1008,54,2,2022-09-26 12:25:00,12,30,25
2022-09-26 12:35:00,0,0.012422360248447204,32.06,35.49,30.59,33.9,1008,54,2,2022-09-26 12:25:00,12,35,25
2022-09-26 12:40:00,0,0.012422360248447204,31.67,38.13,31.14,32.27,1009,66,2,2022-09-26 12:40:00,12,40,40
2022-09-26 12:45:00,0,0.012422360248447204,31.67,38.13,31.14,32.27,1009,66,2,2022-09-26 12:40:00,12,45,40
2022-09-26 12:50:00,0,0.012422360248447204,31.67,38.13,31.14,32.27,1009,66,2,2022-09-26 12:40:00,12,50,40
2022-09-26 12:55:00,0,0.012422360248447204,32.5,36.12,31.14,34.45,1008,53,2,2022-09-26 12:55:00,12,55,55
2022-09-26 13:00:00,0,0.012422360248447204,32.5,36.12,31.14,34.45,1008,53,2,2022-09-26 12:55:00,13,0,55
2022-09-26 13:05:00,0,0.012422360248447204,32.5,36.12,31.14,34.45,1008,53,2,2022-09-26 12:55:00,13,5,55
2022-09-26 13:10:00,0,0.012422360248447204,32.06,38.82,31.42,34.07,1008,65,2,2022-09-26 13:10:00,13,10,10
2022-09-26 13:15:00,0,0.012422360248447204,32.06,38.82,31.42,34.07,1008,65,2,2022-09-26 13:10:00,13,15,10
2022-09-26 13:20:00,0,0.018633540372670808,32.29,39.29,31.42,34.07,1008,65,2,2022-09-26 13:10:00,13,20,10
2022-09-26 13:25:00,0,0.024844720496894408,32.29,39.29,31.42,34.07,1008,65,2,2022-09-26 13:25:00,13,25,25
2022-09-26 13:30:00,0,0.018633540372670808,32.29,39.29,31.42,34.07,1008,65,2,2022-09-26 13:25:00,13,30,25
2022-09-26 13:35:00,0,0.018633540372670808,32.4,39.38,31.98,34.07,1008,64,2,2022-09-26 13:25:00,13,35,25
2022-09-26 13:40:00,0,0.018633540372670808,32.4,39.38,31.98,34.07,1008,64,2,2022-09-26 13:40:00,13,40,40
2022-09-26 13:45:00,0,0.018633540372670808,32.4,39.38,31.98,34.07,1008,64,2,2022-09-26 13:40:00,13,45,40
2022-09-26 13:50:00,0,0.018633540372670808,32.4,39.03,31.98,32.93,1008,63,2,2022-09-26 13:40:00,13,50,40
2022-09-26 13:55:00,0,0.018633540372670808,32.4,39.03,31.98,32.93,1008,63,2,2022-09-26 13:55:00,13,55,55
2022-09-26 14:00:00,0,0.012422360248447204,32.4,39.03,31.98,32.93,1008,63,2,2022-09-26 13:55:00,14,0,55
2022-09-26 14:05:00,0,0.024844720496894408,32.4,39.03,31.98,32.93,1008,63,2,2022-09-26 13:55:00,14,5,55
2022-09-26 14:10:00,0,0.006211180124223602,32.4,39.03,31.98,32.93,1008,63,2,2022-09-26 14:10:00,14,10,10
2022-09-26 14:15:00,0,0.018633540372670808,32.32,38.49,31.14,32.93,1008,62,2,2022-09-26 14:10:00,14,15,10
2022-09-26 14:20:00,0,0.012422360248447204,32.32,38.49,31.14,32.93,1008,62,2,2022-09-26 14:10:00,14,20,10
2022-09-26 14:25:00,0,0.006211180124223602,32.32,38.49,31.14,32.93,1008,62,2,2022-09-26 14:25:00,14,25,25
2022-09-26 14:30:00,0,0.006211180124223602,32.32,38.49,31.07,32.93,1008,62,2,2022-09-26 14:25:00,14,30,25
2022-09-26 14:35:00,0,0.012422360248447204,32.32,38.49,31.07,32.93,1008,62,2,2022-09-26 14:25:00,14,35,25
2022-09-26 14:40:00,0,0.012422360248447204,32.32,38.49,31.07,32.93,1008,62,2,2022-09-26 14:40:00,14,40,40
2022-09-26 14:45:00,0,0.012422360248447204,32.29,38.08,30.59,32.93,1008,61,2,2022-09-26 14:40:00,14,45,40
2022-09-26 14:50:00,0,0,32.29,38.08,30.59,32.93,1008,61,2,2022-09-26 14:40:00,14,50,40
2022-09-26 14:55:00,0,0,32.29,38.08,30.59,32.93,1008,61,2,2022-09-26 14:55:00,14,55,55
2022-09-26 15:00:00,0,0.006211180124223602,32.29,38.08,30.59,32.93,1008,61,2,2022-09-26 14:55:00,15,0,55
2022-09-26 15:05:00,0,0,32.29,38.08,30.59,32.93,1008,61,2,2022-09-26 14:55:00,15,5,55
2022-09-26 15:10:00,0,0.006211180124223602,32.29,38.08,30.59,32.93,1008,61,2,2022-09-26 15:10:00,15,10,10
2022-09-26 15:15:00,0,0,32.04,37.79,30.03,32.93,1008,62,2,2022-09-26 15:10:00,15,15,10
2022-09-26 15:20:00,0,0,32.04,37.79,30.03,32.93,1008,62,2,2022-09-26 15:10:00,15,20,10
2022-09-26 15:25:00,0,0,32.04,37.79,30.03,32.93,1008,62,2,2022-09-26 15:25:00,15,25,25
2022-09-26 15:30:00,0,0,31.13,33.25,28.91,32.17,1007,52,2,2022-09-26 15:25:00,15,30,25
2022-09-26 15:35:00,0,0,31.13,33.25,28.91,32.17,1007,52,2,2022-09-26 15:25:00,15,35,25
2022-09-26 15:40:00,0,0,31.13,33.25,28.91,32.17,1007,52,2,2022-09-26 15:40:00,15,40,40
2022-09-26 15:45:00,0,0,31.71,37.91,30.03,31.98,1008,65,2,2022-09-26 15:40:00,15,45,40
2022-09-26 15:50:00,0,0.006211180124223602,31.71,37.91,30.03,31.98,1008,65,2,2022-09-26 15:40:00,15,50,40
2022-09-26 15:55:00,0,0,31.71,37.91,30.03,31.98,1008,65,2,2022-09-26 15:55:00,15,55,55
2022-09-26 16:00:00,0,0,31.26,37.38,30.03,31.71,1008,67,2,2022-09-26 15:55:00,16,0,55
2022-09-26 16:05:00,0,0,31.26,37.38,30.03,31.71,1008,67,2,2022-09-26 15:55:00,16,5,55
2022-09-26 16:10:00,0,0,30.62,32.97,28.91,31.71,1007,55,2,2022-09-26 16:10:00,16,10,10
2022-09-26 16:15:00,0,0,30.62,32.97,28.91,31.71,1007,55,2,2022-09-26 16:10:00,16,15,10
2022-09-26 16:20:00,0,0,30.62,32.97,28.91,31.71,1007,55,2,2022-09-26 16:10:00,16,20,10
2022-09-26 16:25:00,0,0,30.88,36.42,29.47,31.16,1008,67,2,2022-09-26 16:25:00,16,25,25
2022-09-26 16:30:00,0,0,30.88,36.42,29.47,31.16,1008,67,2,2022-09-26 16:25:00,16,30,25
2022-09-26 16:35:00,0,0,30.88,36.42,29.47,31.16,1008,67,2,2022-09-26 16:25:00,16,35,25
2022-09-26 16:40:00,0,0,30.78,36.73,29.47,31.16,1011,69,2,2022-09-26 16:40:00,16,40,40
2022-09-26 16:45:00,0,0,30.78,36.73,29.47,31.16,1011,69,2,2022-09-26 16:40:00,16,45,40
2022-09-26 16:50:00,0,0,29.89,31.88,28.91,31.16,1007,56,2,2022-09-26 16:40:00,16,50,40
2022-09-26 16:55:00,0,0,29.89,31.88,28.91,31.16,1007,56,2,2022-09-26 16:55:00,16,55,55
2022-09-26 17:05:00,57,0.3540372670807453,30.01,34.82,29.47,30.6,1008,69,2,2022-09-26 16:55:00,17,5,55
2022-09-26 17:10:00,80,0.4968944099378882,30.01,34.82,29.47,30.6,1008,69,2,2022-09-26 17:10:00,17,10,10
2022-09-26 17:15:00,87,0.5403726708074534,30.01,34.82,29.47,30.6,1008,69,2,2022-09-26 17:10:00,17,15,10
2022-09-26 17:20:00,95,0.5900621118012422,29.67,34.93,29.39,31.07,1008,73,2,2022-09-26 17:10:00,17,20,10
2022-09-26 17:25:00,98,0.6086956521739131,29.67,34.93,29.39,31.07,1008,73,2,2022-09-26 17:25:00,17,25,25
2022-09-26 17:30:00,112,0.6956521739130435,29.67,34.93,29.39,31.07,1008,73,2,2022-09-26 17:25:00,17,30,25
2022-09-26 17:35:00,119,0.7391304347826086,29.61,35.02,28.36,31.07,1009,74,2,2022-09-26 17:25:00,17,35,25
2022-09-26 17:40:00,126,0.7826086956521741,29.61,35.02,28.36,31.07,1009,74,2,2022-09-26 17:40:00,17,40,40
2022-09-26 17:45:00,137,0.8509316770186336,29.61,35.02,28.36,31.07,1009,74,2,2022-09-26 17:40:00,17,45,40
2022-09-26 17:50:00,140,0.8695652173913043,28.63,30.7,27.8,30.07,1007,62,2,2022-09-26 17:40:00,17,50,40
2022-09-26 17:55:00,140,0.8695652173913043,28.63,30.7,27.8,30.07,1007,62,2,2022-09-26 17:55:00,17,55,55
2022-09-26 18:00:00,134,0.8322981366459627,28.63,30.7,27.8,30.07,1007,62,2,2022-09-26 17:55:00,18,0,55
